T1,T2,T3,T4,Q1,Q2,Q3,P1,P1Q,P2,P2Q,P3,P3Q
0,12673,8074,9,856252,0,0,321,40812,0,4,15324,511447
0,10547,6178,11,773482,0,0,226,76606,0,2,11342,437605
0,13109,7241,9,961983,0,0,160,43956,0,1,13232,581781
0,11303,6282,9,998777,0,0,224,114829,0,1,11820,555578
0,8690,9899,2,542566,0,0,222,43386,0,0,14009,622197
0,9109,6614,11,730816,0,0,216,27467,0,1,10676,446886
0,8465,5536,16,835988,0,0,127,43230,0,1,9526,515619
0,11775,6462,13,990382,0,0,230,37071,0,1,10986,552971
0,17053,9931,8,1074212,0,0,294,56861,0,8,17085,591296
0,16183,7497,18,1301209,0,0,434,77999,0,0,14805,858130
0,13796,7731,7,876769,0,0,133,36037,0,6,14536,558631
1,21874,12560,29,1413568,0,1,242,51105,0,15,24604,852334
2,17216,8960,26,1655716,0,2,345,72116,0,39,17943,1043579
0,10999,6183,13,1239172,0,0,197,64168,0,3,11499,819927
0,12305,6787,10,1361692,0,0,305,106464,0,3,13330,827400
0,6227,4711,9,705050,0,0,126,32843,0,1825,8521,768057
0,13244,8296,6,1371914,0,0,102,50955,0,1,14442,702313
1,56666,24824,32,2004235,0,3,1841,83501,0,293,52136,911822
4,42370,22391,66,1868581,0,0,1055,90526,0,21,40585,1413170
2,16857,6785,8,576444,0,0,341,12418,0,65,17165,359668
0,34368,19421,23,1765783,0,0,805,68527,0,15,35337,865806
0,18625,11627,17,1472436,0,0,368,95790,0,171,21084,741431
0,15089,8106,10,1097971,0,0,788,81662,0,3,16943,588510
0,18008,9122,10,1106650,0,0,614,61786,0,44,19557,459759
0,19431,11258,18,1214030,0,0,544,50348,0,230,20100,588701
0,11822,7320,15,1336927,0,0,221,81027,0,25,12670,608089
0,12764,8213,9,1190769,0,0,229,83958,0,5,14817,633971
0,25578,16295,19,1666718,0,2,559,137549,0,584,26393,742229
0,6598,4343,5,904054,0,13,364,62537,0,28,6369,424637
0,12085,8027,8,1001792,0,0,251,42139,0,5,14310,479772
1,12568,8219,10,1028314,0,0,195,83864,0,6,13625,446350
0,25087,16985,24,1535063,0,0,2255,165589,0,37,28913,617433
11,29532,17882,25,1765411,0,0,925,90988,0,19,33277,719126
2,16460,11177,11,1003023,0,0,1014,208147,0,4,16756,422461
1,20348,13486,29,1394153,0,0,281,80090,0,132,22719,583858
4,12224,8869,12,891283,0,0,354,72626,0,13,14104,393175
0,9124,10488,4,703313,0,0,197,51678,0,3,13546,685746
1,18334,11786,19,1219631,0,0,1109,298282,0,7,17350,529050
0,14087,16269,14,854843,0,0,579,96094,0,7,23394,843387
0,14433,9536,7,1021937,0,0,399,107223,0,6,15741,443693
0,16801,14018,18,1365528,0,0,595,88821,0,6,19514,547420
0,23434,23763,32,2078731,0,2,1759,96778,0,440,26401,844160
0,22177,15450,29,1855943,0,0,500,145876,0,255,21536,810099
0,16265,13633,19,1269351,0,0,379,106881,0,7,19593,516758
2,12695,11213,7,1074516,0,0,263,60923,0,19,15183,444667
0,10773,6884,6,761717,0,0,242,57095,0,6,10217,353773
6,5783,5382,0,494230,0,0,149,57782,0,4,9453,443093
0,7176,6742,3,658679,0,0,213,56060,0,1,9571,299201
0,4842,4387,2,245945,0,0,96,22193,0,1,6437,229094
0,5623,5905,3,243224,0,0,236,33869,0,1,8816,247839
0,8098,7253,7,538773,0,0,259,21639,0,17,12118,497459
0,11729,9592,5,663080,0,0,269,41169,0,1,15445,252683
0,15481,11138,5,768179,0,0,182,24950,0,14,16864,302724
0,20299,14965,15,1231438,0,0,356,64867,0,5,23401,552770
0,9889,8727,17,986316,0,1,254,71707,0,8,13082,424835
0,19369,14555,17,1127063,0,0,363,122345,0,19,22346,542429
0,8553,9973,7,590223,0,0,658,223230,0,4,14627,536347
0,10666,6333,8,756839,0,0,361,62280,0,3,11888,332710
2,11056,9273,9,817504,0,0,262,44456,0,2,11654,326847
0,15229,11427,21,1537682,0,0,127,49684,0,6,15615,508974
0,13243,11709,8,1234567,0,0,322,77995,0,20,17563,549801
0,14985,12202,18,1013603,0,0,565,133729,0,70,16207,427582
0,11975,7700,28,1262953,0,0,524,139392,0,2,13647,523716
0,13285,10658,19,1419957,0,0,382,84495,0,75,14631,567279
0,14674,14511,16,1441220,0,0,354,81445,0,2,18491,536929
0,17610,14856,23,1799204,0,0,943,72550,0,11,19576,694578
0,20054,14179,23,1291531,0,0,301,117166,0,9,19134,489719
0,12646,9737,10,1237403,0,0,217,66583,0,2,13021,455696
2,17482,13860,13,1224187,0,0,361,82044,0,16,16338,436017
1,9285,10010,8,821986,0,2,192,77104,0,2534,13474,721168
1,8887,6071,7,755319,0,0,253,119661,0,4,9663,335457
0,10299,8059,15,1176364,0,0,226,101040,0,0,10113,486124
0,16222,12077,14,1286464,0,0,627,96035,0,4,17179,534463
0,18081,10960,12,1537638,0,1,572,82743,0,11,15977,592021
0,10712,9030,10,1124776,0,0,358,127964,0,66,10806,437756
0,18245,11250,8,1423874,0,0,652,229537,0,30,15968,636188
0,13141,10542,11,1079044,0,0,614,97949,0,1,14890,426276
0,13319,10145,7,1162523,0,0,237,70916,0,4,14861,541175
2,25221,15863,15,1531942,0,0,482,60561,0,11,21932,601134
6,20512,13101,10,1186282,0,4,371,66351,0,44,20061,442457
0,13674,9819,16,1127664,0,0,317,44017,0,0,13510,431206
0,11278,9143,3,896113,0,0,241,28099,0,5,12516,331198
0,20435,12292,25,1084552,0,0,167,35681,0,487,20864,360852
0,13496,9061,14,1111828,0,0,558,98246,0,5,13221,406416
0,14841,11067,10,1301058,0,0,228,61269,0,10,16273,452074
0,9030,7682,2,946837,0,0,413,52558,0,31,12047,346105
0,14036,7931,13,1011297,0,0,260,34245,0,3,12077,340871
2,16272,8874,9,1482623,0,1,312,60842,0,70,13344,482036
2,10090,5306,11,946182,0,0,343,68651,0,3,8349,374209
0,16648,9565,2,1078317,0,0,513,64195,0,5,18370,476763
0,15478,8216,8,905999,0,0,308,34529,0,9,15368,361019
0,15978,8785,8,1312300,0,0,973,100723,0,1,16221,555587
0,18091,10343,9,1227200,0,0,1098,60520,0,2,19952,483081
0,14860,7615,6,1203705,0,0,377,54621,0,1,14346,522588
0,16636,8919,5,1343334,0,0,290,34370,0,169,15953,581389
0,8221,3793,10,791921,0,0,197,41822,0,0,8111,291535
0,8684,4904,5,666655,0,0,257,32406,0,0,9637,268389
0,15704,11002,6,1026811,0,0,1021,84357,0,20,17862,453703
0,17237,8062,4,1091916,0,6,372,89926,0,39,16166,478842
0,13096,6937,2,1322805,0,0,837,135822,0,4,13406,587505
0,9988,5943,0,704926,0,0,259,45508,0,5,10643,337095
0,13139,8185,0,981302,0,0,176,36152,0,6,14240,449308
0,23857,14409,6,1603959,0,3,489,53330,0,46,22317,800531
0,14149,6765,3,986809,0,0,369,42920,0,2,13963,480501
0,12493,6166,5,731440,0,0,183,32813,0,3,11625,357042
0,9585,6389,3,667897,0,0,163,17317,0,7,8973,332589
0,17415,11713,10,1523128,0,0,240,36562,0,5,16755,709440
1,16326,11560,10,1492878,0,0,276,44439,0,57,17822,729160
0,14715,8488,11,1463106,0,0,346,49566,0,0,11775,703746
0,13325,7111,4,1383446,0,0,188,61946,0,0,11530,680895
0,10103,7345,2,817585,0,0,391,34072,0,3,13102,747953
0,14280,6572,1,1197999,0,0,303,36768,0,1,12993,615316
0,12049,6472,6,990454,0,0,257,37860,0,1,11393,486973
2,12868,5654,2,976117,0,0,221,46369,0,1,12226,495007
0,11053,4823,3,1015608,0,0,298,38315,0,9,10287,517138
2,22212,9438,8,1452008,0,0,418,21355,0,43,19659,750751
2,13115,5782,5,1137314,0,0,209,42456,0,5,12811,553713
0,20025,10224,9,1524502,0,0,294,45052,0,646,17783,790153
0,11551,5736,4,1141756,0,0,206,31595,0,2,11618,574324
0,17574,9958,9,1385716,0,0,942,118985,0,2,16297,725035
0,9807,4991,1,907667,0,0,150,28972,0,0,9939,482628
0,15079,13900,6,1120258,0,0,196,27519,0,3,19896,1180928
0,20550,8457,3,1045054,0,0,412,43998,0,2,16777,621551
0,11793,10740,6,861254,0,0,715,27014,0,12,15332,950039
0,8542,8308,2,604208,0,0,379,46499,0,1,11561,642665
2,16302,15391,5,1044356,0,0,584,32344,0,9,20526,1128773
0,11210,8544,2,821593,0,0,321,27992,0,2,14194,927386
2,14109,7645,4,1250393,0,0,436,37883,0,3,13047,644768
0,13515,6831,4,1177030,0,0,658,33447,0,5,12958,630967
0,15560,7918,6,1122443,0,0,615,41304,0,2,15530,559344
2,15322,6682,2,846416,0,0,341,39157,0,0,15264,440472
0,12143,6661,2,1267153,0,0,153,60264,0,5,11280,693274
2,10414,5562,2,807101,0,0,186,29740,0,4,9235,454754
0,14180,7928,2,893537,0,0,638,68916,0,2,11621,500553
0,14656,10351,13,838951,0,0,190,21054,0,1,14181,414846
0,12702,6299,0,697737,0,0,128,34146,0,1,10565,350613
0,16011,9580,5,894462,0,0,529,84851,0,18,13490,444960
0,16977,9185,4,811127,0,0,154,53035,0,4,16124,402731
0,11720,5952,2,697936,0,0,957,96272,0,6,10380,356659
0,17438,6868,0,569310,0,0,313,36359,0,2,15653,328011
0,9287,5058,0,533015,0,0,294,48933,0,1,10164,279461
0,13028,6360,4,670981,0,0,106,30146,0,31,13264,329513
0,13455,5926,3,725232,0,0,258,48269,0,51,11817,317825
0,12538,6438,1,551203,0,0,318,64189,0,5,12551,261979
0,8765,4401,1,499225,0,0,306,39642,0,1,8292,262416
0,11895,5676,3,649586,0,0,303,37462,0,4,11601,369388
0,20294,10212,3,1076592,0,0,388,89033,0,2,19601,548080
0,18159,8391,3,1157081,0,0,336,90575,0,0,17522,589427
0,15505,6928,3,739253,0,0,472,47377,0,907,15909,375682
0,8131,3733,0,472917,0,0,227,54944,0,1,8567,250582
0,10988,5080,1,869100,0,0,390,38655,0,309,11072,422250
0,15459,6026,5,894210,0,1,481,67829,0,35,11467,437583
0,7325,5132,1,281877,0,0,172,50678,0,2,9600,531269
0,5360,3034,3,178139,0,0,144,60118,0,3,6197,353030
2,8340,3854,1,524399,0,0,255,76683,0,3,7411,271332
0,10500,8920,4,560073,0,0,244,23132,0,4,13221,583428
2,8851,6048,2,365072,0,1,229,59134,0,1605,11268,382255
0,13323,11042,6,565383,0,0,1017,144809,0,1,17847,572905
0,6656,4649,0,363517,0,0,569,33246,0,5,8114,382869
0,11332,12393,2,482505,0,0,197,40786,0,469,15647,482514
0,11676,5955,0,666270,0,0,227,37721,0,49,11831,321628
0,12847,5427,1,803492,0,0,107,69761,0,4,11549,407432
0,7333,5561,0,513857,0,0,161,46588,0,1,10109,542966
0,8247,3993,1,706062,0,0,98,36870,0,66,7725,337956
0,7013,3619,0,501740,0,0,90,48611,0,0,6581,230499
0,35634,16377,3,1428903,0,4,1047,133585,0,26,30346,685485
0,9790,6998,4,721850,0,0,229,73015,0,0,10458,332929
0,9178,5765,2,591291,0,0,207,59128,0,82,10112,304812
2,7395,7777,1,396581,0,0,100,74718,0,1,11376,436296
0,11639,6614,1,570734,0,0,197,56614,0,1,11645,293652
0,8536,4455,3,651593,0,0,189,32858,0,4,9543,308035
4,8161,5685,2,506747,0,0,453,52924,0,10,9933,247639
0,5408,4222,2,321563,0,0,176,45472,0,10,6928,352838
0,8661,4976,2,618066,0,0,187,47001,0,1,9234,300845
0,11642,8171,11,440725,0,0,192,51828,0,4,13845,714779
0,11811,7038,7,694155,0,0,377,168512,0,5,10109,326034
0,9931,9137,16,554469,0,0,658,90807,0,4,14300,864952
0,15032,10336,1,751143,0,0,216,81007,0,84,15646,351735
0,8602,8960,0,347712,0,5,157,54923,0,933,14697,356089
2,10402,10917,2,560724,0,0,316,40947,0,592,15193,569960
0,11316,13486,6,595000,0,0,686,98378,0,4,18272,622486
0,9484,10031,7,500555,0,0,835,192110,0,2,14459,518323
0,6340,5309,0,352315,0,0,118,51273,0,0,7995,361176
0,9554,5757,7,760076,0,0,94,36640,0,2,9346,335324
0,12018,8976,5,911170,0,0,465,116559,0,132,13457,413030
0,11040,6905,1,661142,0,0,350,57284,0,23,10856,307943
0,9624,7973,7,642890,0,0,653,141912,0,4,11016,329793
0,6768,4123,1,566842,0,0,292,55532,0,338,6942,258756
0,8062,8179,3,506428,0,0,558,90161,0,2,13023,509279
0,5537,6237,1,359665,0,0,277,52744,0,2,8478,361184
0,10507,7276,4,754783,0,0,296,168977,0,5,10766,340617
0,6617,5104,1,519673,0,0,336,44139,0,1,7414,264929
0,5018,4417,1,455238,0,0,152,38480,0,297,5846,225974
0,11918,9501,5,780704,0,0,357,57895,0,328,14083,386802
0,13524,14665,3,1058799,0,0,283,52594,0,1781,12706,520030
0,10102,8188,6,914257,0,0,344,86760,0,1908,9581,481597
0,7812,6322,3,798787,0,0,202,111917,0,895,9553,424371
0,6460,6369,0,422004,0,0,90,62937,0,3,9128,418136
0,12692,9636,5,838892,0,0,664,75930,0,1128,15636,402383
0,9538,6869,5,710622,0,0,187,78637,0,5,10865,352383
0,9681,10981,3,567185,0,0,234,101353,0,36,15424,568968
0,11940,7862,3,827174,0,0,693,134402,0,7,12201,446265
0,6877,4434,2,457617,0,0,117,94072,0,2,8116,216401
0,8888,6164,2,761954,0,0,184,90359,0,22,10808,379673
0,14309,9162,3,898236,0,0,417,80616,0,449,14868,433647
0,13721,9223,8,1127095,0,0,170,71134,0,2109,15005,493822
0,9216,7506,2,1097409,0,0,301,110403,0,3543,10476,480044
0,9625,6176,5,779499,0,0,132,37154,0,762,8757,346293
0,7635,7113,1,513496,0,0,484,110923,0,891,11412,586239
0,11968,6778,11,871858,0,0,157,48610,0,1872,9513,379489
0,16729,9966,6,1442303,0,0,393,70303,0,5105,13698,607242
0,14004,8834,2,1611485,0,0,258,75080,0,3163,13252,728283
1,9959,6972,1,927788,0,0,83,47498,0,1531,8497,408405
0,8885,5522,0,720278,0,0,227,60155,0,724,8244,332985
0,10460,7479,0,800691,0,0,201,54072,0,1253,11080,330227
0,7565,7631,4,558265,0,0,252,67111,0,1134,11421,737233
0,11936,7270,3,1004246,0,0,118,68146,0,1952,10464,479550
0,6422,5504,5,391848,0,0,239,47623,0,633,7251,502932
0,14291,9057,11,1146792,0,0,483,86147,0,712,12324,486307
0,6071,4493,2,718792,0,0,345,29194,0,5,6689,326246
1,8825,9976,6,631444,0,0,123,62443,0,1103,12214,802141
2,12985,14470,1,640551,0,0,884,129329,0,715,18597,766306
6,21593,12940,7,1339891,0,0,480,58238,0,2334,22365,602093
0,14427,8875,2,1168773,0,0,195,52559,0,1362,17917,491689
0,18037,11916,8,1129063,0,0,307,86682,0,1319,18361,494974
0,9057,10342,2,507458,0,0,251,82450,0,707,12836,532838
0,21957,19854,3,763033,0,0,332,65189,0,436,26425,344902
0,9495,8483,1,512300,0,5,463,49753,0,783,13661,601135
1,8321,8187,1,460856,0,0,171,59403,0,444,12092,509278
2,9390,6143,1,715198,0,0,350,175272,0,995,8453,306710
0,8937,11536,3,491460,0,0,438,94750,0,660,14584,530527
2,10918,6752,1,666370,0,0,264,40270,0,1351,10157,285627
0,7631,5294,4,713220,0,0,178,48771,0,604,8761,321849
0,16266,9088,3,1073354,0,1,155,56033,0,1373,12929,504721
2,11238,6801,6,674148,0,0,172,69277,0,1374,9534,304095
0,9865,4947,4,573286,0,0,172,49112,0,1445,9481,271203
0,14439,7515,3,958953,0,0,262,52757,0,916,13526,413036
2,13696,6109,4,862451,0,0,230,35943,0,1680,11169,375339
0,15117,12389,4,642868,0,0,769,94947,0,1281,18475,745653
0,14053,7356,1,787347,0,0,287,72605,0,1478,14185,341395
0,21768,9694,6,1070087,0,0,296,50903,0,2639,16802,462924
0,12188,6137,1,782145,0,1,243,94965,0,1896,12605,355106
0,6670,7064,2,398022,0,0,218,80666,0,1341,9733,493189
0,12184,7091,4,725477,0,0,121,44985,0,643,12321,338861
0,12849,6820,1,727565,0,0,240,62613,0,515,14476,324490
0,12210,10871,8,512647,0,0,1136,119462,0,1435,17527,576451
0,4388,2854,0,117087,0,0,30,4921,0,284,5595,149714
0,12904,6090,2,813042,0,0,228,57262,0,585,12343,324842
0,9351,3255,1,588842,0,0,240,58011,0,476,8954,268464
0,12859,7317,2,656823,0,1,167,71825,0,935,12592,273405
0,12382,7329,3,615444,0,0,742,125605,0,324,13918,264926
0,11489,5697,1,709691,0,0,80,55424,0,902,9615,300860
2,8535,4200,1,592720,0,0,417,55357,0,681,8023,249092
0,10742,5091,0,595298,0,0,296,82113,0,710,10425,243489
0,15088,7832,4,843188,0,1,552,89137,0,1345,13841,322670
0,12931,13605,4,626739,0,0,987,61578,0,968,19572,613478
0,9680,5210,4,705215,0,0,109,43748,0,515,9137,272395
0,8275,9074,3,528464,0,0,266,63350,0,661,12452,521677
0,16673,8926,5,1004216,0,0,744,91688,0,881,14341,377982
0,14325,7679,5,852133,0,2,309,70289,0,800,12125,311858
0,16610,9556,1,1018702,0,0,499,104441,0,614,15197,377064
0,14053,7256,1,753113,0,0,186,49873,0,1206,13292,272337
0,8853,4568,1,612511,0,0,173,75327,0,1087,9270,266059
2,15886,7844,4,923011,0,1,240,87506,0,2202,13609,385583
0,11966,6075,2,1039869,0,0,243,94723,0,1745,10475,406607
0,23053,7415,3,977963,0,0,554,130525,0,1484,21197,422228
0,9474,5255,1,523890,0,0,267,44196,0,913,11293,214491
0,15637,6037,2,871135,0,0,177,40621,0,1411,11798,357554
0,8883,3553,1,658830,0,0,121,51927,0,983,7252,267223
0,14522,6702,5,965110,0,0,552,60809,0,4,10252,396449
0,13847,13807,3,473095,0,0,659,47592,0,2,19294,439801
0,10450,5893,2,564966,0,0,331,44827,0,2,9017,243172
0,12378,5871,3,646139,0,0,362,62301,0,3,10545,233796
0,15914,8223,3,897328,0,0,716,80863,0,4,16768,409633
0,8988,6090,1,574312,0,0,237,18647,0,2,9996,250754
0,8730,8592,1,459886,0,0,129,36194,0,3,12597,465749
0,8412,4157,0,604863,0,0,150,54135,0,9,6993,249816
0,11844,6083,3,725494,0,0,323,50127,0,3,10718,305255
0,8932,4611,3,630593,0,1,237,19797,0,3,7400,292764
0,3464,2975,1,155306,0,8,52,31345,0,68,4219,151375
2,12184,5108,10,688743,0,0,182,60837,0,2,8893,289226
0,12902,5762,2,764267,0,0,240,56097,0,4,9127,282659
2,19899,11471,4,1160751,0,0,478,91293,0,4,17367,478687
0,21276,9721,10,1076752,0,0,217,80010,0,3,15939,459481
2,39704,19849,14,1930354,0,0,1195,61686,0,304,29630,829451
0,13832,7625,7,969515,0,0,290,46331,0,1123,13043,350685
0,18834,8498,6,875306,0,0,161,59124,0,1158,15140,342926
0,17336,7080,4,806574,0,0,443,69978,0,1156,14438,324458
0,14402,10620,10,701709,0,0,226,68393,0,1835,15385,548245
0,6944,5141,2,477314,0,0,507,111827,0,1081,7888,365415
0,6729,3332,4,417144,0,0,181,38642,0,668,7624,174793
2,14186,5747,1,673216,0,0,121,48089,0,1015,12191,280166
2,16382,7760,6,848165,0,0,319,101248,0,1757,13584,369577
0,12649,7052,4,755776,0,0,157,49520,0,1380,11587,332719
0,13341,7191,6,744654,0,0,230,67309,0,741,13288,346012
0,11899,6186,2,714588,0,0,151,36283,0,336,11958,298419
0,16480,8729,4,1080299,0,0,205,75096,0,2022,15125,451152
0,17260,7114,3,770834,0,0,510,63021,0,1407,15666,280698
0,9850,7445,0,402449,0,0,137,53993,0,396,10851,363090
0,5190,4159,2,239149,0,0,55,32348,0,519,6580,366061
0,6625,3180,1,343283,0,0,61,5561,0,392,5831,148863
0,16463,8971,2,635180,0,0,206,12666,0,914,14388,226082
0,9937,5661,2,462587,0,3,296,14467,0,1328,8684,165297
2,11458,8154,0,339286,0,0,164,15998,0,976,11070,313297
0,15502,13941,8,541713,0,0,202,28715,0,1708,18486,480588
0,13679,8683,2,557310,0,0,268,46152,0,1110,13676,258774
0,13525,8036,4,603027,0,0,156,27692,0,1555,13650,303277
0,12698,7583,4,455920,0,0,153,109410,0,1205,12325,211866
0,10765,6437,2,408432,0,0,58,32673,0,297,11817,213610
0,24709,12857,6,670874,0,0,463,52917,0,1227,22153,276576
0,21331,11001,3,697077,0,0,563,55601,0,881,20443,316892
0,22971,11075,4,743100,0,1,185,86264,0,1104,19847,318072
0,16974,8530,3,706154,0,0,444,128457,0,1326,14283,312255
0,17720,8895,3,735261,0,0,206,53377,0,1466,15470,346067
0,13706,7560,3,697697,0,0,195,66091,0,1929,12481,330535
0,19598,8291,4,690489,0,0,268,68270,0,1409,16695,295363
0,18379,8917,2,759597,0,0,251,63798,0,2154,16545,355417
0,13376,6880,3,514736,0,0,188,66496,0,5793,11883,260089
0,14935,7032,0,683475,0,0,198,60739,0,1318,12346,318104
398,18173,6808,1,861603,0,0,942,60316,0,1178,16118,424105
0,19154,9733,3,1012140,0,1,287,153672,0,2078,18536,482194
0,12228,5594,2,799462,0,0,167,107975,0,1951,11038,403334
1,15697,7017,5,733328,0,0,420,87291,0,544,14369,365709
2,23677,7984,6,896597,0,0,275,77904,0,3287,18181,413055
0,30256,11311,4,1185280,0,0,429,111815,0,2287,25905,599032
0,26879,9327,6,937057,0,0,475,83335,0,2272,24487,477273
0,28508,11069,10,1145299,0,0,1211,168204,0,2676,26502,572453
2,37856,19646,10,1791451,0,0,560,172157,0,3849,30358,975872
0,20034,9616,5,2222120,0,0,468,250794,0,5180,16168,1205238
0,25780,11259,1,1574774,0,1,232,161615,0,4176,20645,846075
0,28683,12084,7,2255232,0,4,519,179150,0,5802,18862,1267225
2,23770,10179,3,2652697,0,0,366,173537,0,6307,15825,1494832
0,22815,8386,3,1253620,0,0,279,97326,0,2884,16939,633766
0,16599,9749,5,888841,0,0,242,103297,0,1047,12066,343723
0,22156,8086,8,1238578,0,0,1319,156980,0,1834,14950,559302
0,18126,5557,5,964899,0,0,387,112624,0,2153,11519,416285
0,16619,5752,2,1050792,0,0,358,75292,0,2195,12161,598926
5,14883,5347,4,709469,0,0,206,50730,0,982,9859,349419
8,22512,8025,5,987741,0,1,224,45887,0,316,17548,485026
0,14780,6387,5,740340,0,0,294,51811,0,542,11018,343373
1,15454,5487,0,600026,0,0,272,38125,0,747,11194,242640
0,13050,6213,2,537740,0,0,544,46652,0,1213,11880,248774
0,22619,10415,8,981075,0,0,369,108990,0,1344,17532,498866
0,12855,6073,2,732990,0,0,220,67262,0,904,13921,355253
0,19592,9221,6,1530697,0,0,470,61893,0,2192,16620,745286
1,10764,9052,2,748079,0,0,207,86539,0,1426,12818,721676
0,6685,4690,6,554310,0,0,183,56576,0,229,8740,554686
4,11181,3465,2,813060,0,0,212,64352,0,1237,8048,352798
0,8597,3571,0,772296,0,0,405,50102,0,1174,7009,353850
0,10263,5274,2,501478,0,0,197,55198,0,1472,10322,521384
2,10370,3950,2,576051,0,0,669,99723,0,1054,9239,288136
0,9395,5164,4,343013,0,3,167,38019,0,713,9545,336191
0,11649,5748,0,734851,0,1,612,69823,0,1542,11484,330080
0,11595,9259,7,585553,0,0,270,50151,0,1387,13890,574617
0,6974,5563,2,475450,0,0,167,44236,0,590,9296,486803
0,6460,4558,4,326714,0,0,282,41338,0,568,8325,292467
1,11146,4622,5,735017,0,0,251,43997,0,672,9894,334038
0,8497,3863,0,523413,0,0,252,60734,0,922,8127,221819
0,18524,6702,6,869053,0,3,250,48282,0,1980,14027,415533
0,23550,8652,5,1226090,0,0,1038,91043,0,3393,16634,509440
0,12450,5884,0,1028145,0,0,326,80698,0,2192,11667,468973
0,9557,6045,4,710886,0,0,289,50228,0,589,10765,700495
0,17096,6474,2,1124939,0,0,279,55891,0,2207,12977,441683
0,13372,4801,1,1456423,0,0,335,75071,0,3155,10816,795829
2,16048,9896,4,571590,0,0,173,15818,0,1515,14554,539721
0,19708,8238,5,924679,0,0,205,19167,0,852,19517,498005
0,12720,7360,3,668473,0,0,397,43877,0,2193,13497,681040
0,9281,4306,2,633794,0,0,252,65238,0,1801,9721,610671
0,11883,7404,1,401846,0,0,204,43106,0,1400,13365,380331
2,10787,7147,1,686578,0,0,536,72775,0,1449,12124,719716
0,9704,3613,0,671465,0,0,269,69895,0,1261,8395,319131
0,8804,3403,1,736295,0,0,360,67838,0,1800,7711,404055
0,10482,4420,1,663276,0,0,522,91303,0,1350,9337,323190
0,9614,5723,1,485992,0,0,226,43105,0,1486,10696,496930
0,7316,5480,2,449091,0,0,133,29758,0,726,7916,456833
0,6141,3216,2,330901,0,0,258,61009,0,421,5797,341577
0,9803,3292,1,447165,0,0,216,41704,0,1046,7876,239943
0,10229,6332,1,417927,0,0,240,223363,0,1178,10774,443356
0,13013,8659,5,569296,0,0,581,327082,0,2275,13390,603958
0,9018,8151,0,387515,0,0,229,42606,0,1548,10011,433582
0,8181,6159,0,393608,0,0,637,241977,0,1394,10512,411757
2,10727,7176,2,733397,0,0,96,69695,0,1241,10889,789790
2,9436,5302,3,605269,0,0,392,83716,0,2169,8409,665083
0,8131,4670,3,420176,0,0,195,94598,0,5056,8493,459437
0,11517,3325,0,630863,0,0,342,127206,0,4239,8529,301057
4,11560,5646,1,460358,0,0,376,119764,0,5413,10839,489917
0,10149,5163,2,423215,0,0,124,48524,0,8834,9838,497399
0,8881,2765,0,703418,0,0,320,261432,0,1818,8028,426601
0,11207,4718,5,1050650,0,0,610,221459,0,876,9292,587439
0,8421,3463,5,641326,0,0,522,1158951,0,1531,6762,343890
0,5728,2161,0,397242,0,0,228,284565,0,996,4789,210582
0,8394,3245,2,799955,0,0,105,322222,0,1131,7055,437183
0,9291,7248,2,386520,0,0,192,157579,0,1119,11400,434380
2,13222,3250,0,595928,0,0,358,281524,0,937,9256,332560
0,8423,3988,1,515036,0,0,156,565754,0,1073,7988,281261
0,7012,4561,2,346957,0,0,119,458849,0,1044,7444,395751
0,16372,12075,2,661534,0,0,466,380627,0,284,17124,689908
2,11855,4588,2,558390,0,0,145,76928,0,451,10403,311484
0,11075,7453,4,493062,0,0,188,321145,0,484,12863,511356
0,11557,9353,1,411076,0,0,263,116337,0,949,15367,465989
0,7804,4760,1,445897,0,0,136,226467,0,278,6776,250653
0,8266,5582,2,451934,0,0,117,193344,0,385,8504,255162
0,9189,8522,3,568040,0,0,458,589150,0,1502,11306,606174
0,12824,8310,1,777105,0,0,404,612311,0,1693,12985,430273
2,10629,9383,5,468983,0,0,267,103310,0,1414,11643,514020
0,37655,21593,9,1970563,0,0,640,436278,0,4458,36077,1127839
0,18885,14739,5,1340896,0,0,822,321810,0,2347,17180,760100
2,19436,14595,9,1416089,0,0,312,352151,0,11728,14711,809474
0,13975,8271,4,782458,0,0,286,285871,0,7776,14341,443122
0,13227,5365,1,673436,0,0,185,168542,0,6084,12003,379820
0,10640,5052,2,867985,0,0,236,207271,0,5095,9095,497360
0,16124,7158,1,710152,0,0,405,384124,0,2875,14387,390297
1,25624,10322,11,1244071,0,0,350,184688,0,9049,17519,701932
2,11180,6473,1,868502,0,0,529,376152,0,4720,10430,468369
0,11075,5856,0,648191,0,0,343,191851,0,2739,9708,342755
0,9354,3974,0,1077406,0,1,392,261756,0,3807,8401,509779
0,18639,8658,5,988830,0,24,137,205810,0,2608,13262,558262
0,16869,7519,4,789648,0,0,405,243301,0,5749,13265,403555
0,14775,6771,5,800345,0,0,501,76610,0,4750,12526,430105
0,7254,3316,2,503882,0,0,146,89737,0,2706,6991,275165
0,8600,4936,1,765448,0,0,239,118957,0,4147,8088,386245
2,12943,5497,3,834501,0,0,312,159830,0,4956,10677,431291
2,12674,4662,1,835335,0,0,117,64701,0,4105,9157,458895
0,7407,3534,2,595394,0,0,181,174023,0,2020,6434,322912
0,12313,5059,4,938307,0,0,260,169405,0,1055,10489,522940
0,10259,4519,4,706715,0,0,299,90375,0,1585,7934,343714
