T1,T2,T3,T4,Q1,Q2,Q3,P1,P1Q,P2,P2Q,P3,P3Q
2,578,109586,38,877839,0,0,4785,75646,0,490,76652,1631608
0,184,129138,22,1494455,0,0,7007,125760,0,472,89332,2363429
3,1,203446,8,3182045,0,0,7978,143306,0,388,136274,2978182
0,251,175889,11,2540034,0,0,10218,253513,0,49,113607,2485646
6,10,181713,6,3450802,0,0,23138,410506,0,443,125044,1776040
2,288,107335,7,2603864,0,0,7539,133997,0,0,79197,1432488
3,173,133727,17,2229002,0,0,6177,132686,0,10,91163,1967055
2,228,166959,25,2209666,0,0,11003,187984,0,13,106571,1991834
0,204,142323,31,2187449,0,0,5702,131666,0,195,91361,2033407
9,511,144199,94,1523839,0,0,10014,225957,0,26,100668,2692944
3,859,299328,28,3757634,0,0,17599,273544,0,422,185120,3231078
2,935,192930,10,3309181,0,0,13243,266675,0,204,129115,1766984
1,715,285151,56,4120755,0,0,11600,212716,0,284,178176,3838834
6,1,244892,35,3198790,0,0,11189,213335,0,212,146429,2990832
6,45,174865,11,3292148,0,0,14187,278285,0,2,117029,1813677
0,753,137678,71,1842720,0,0,5933,172400,0,13,92312,3360743
4,357,233365,14,2651074,0,0,12572,252497,0,234,136390,2837262
2,207,127411,43,1493307,0,0,9074,251836,0,314,72005,2637449
2,604,160335,45,1582831,0,0,9099,194941,0,160,91729,2893263
2,244,129669,42,1378847,0,0,8683,165384,0,123,82351,2559276
2,860,116011,43,1164151,0,0,4821,115377,0,106,68434,1956623
0,649,139388,83,1331307,0,0,7407,130333,0,25,82046,2397210
0,593,164355,64,1485538,0,0,9112,159297,0,252,106238,2840238
52,511,122164,66,1371374,0,0,13277,328969,0,2,82979,2547010
29,662,151220,30,1397995,0,0,20738,359181,0,19,103954,2601626
15,526,89334,56,1018345,0,0,4565,77164,0,151,59284,1795694
2,270,130842,26,2460178,0,0,6578,112352,0,106,78482,1925109
4,228,118882,24,2048081,0,0,6560,128016,0,48,86908,1624215
2,675,138331,37,1515374,0,0,6042,121849,0,171,86902,2743716
2,456,120142,54,1347483,0,0,8371,183005,0,82,82929,2611644
6,374,94555,44,1161809,0,0,6597,151606,0,193,65370,2031125
4,559,117524,63,1487773,0,0,6777,146222,0,138,85087,2305324
0,755,132511,42,1711010,0,0,7626,140785,0,188,92526,2789017
2,847,129603,54,1788107,0,0,8171,187433,0,244,94475,2922017
4,820,149961,34,1596708,0,0,10270,165112,0,199,97454,2591214
1,393,111901,44,1319393,0,0,4605,103980,0,140,79140,2168296
3,711,119180,34,1402558,0,0,6733,126329,0,161,89112,2548696
0,788,350404,60,4169726,0,0,8002,152195,0,1267,223511,4320700
2,650,282937,67,2729976,0,0,14658,317708,0,77,176842,4460337
0,862,157927,63,1654651,0,0,13379,296988,0,73,99490,2697578
5,577,178825,74,2090531,0,0,11713,190454,0,99,120878,3359794
2,260,219854,99,2562657,0,0,9281,211308,0,21,151280,4162717
0,1,149602,14,4236665,0,0,9257,246960,0,56,103247,1563054
0,788,220015,73,2163743,0,0,24694,367061,0,94,134895,3675349
2,382,245131,81,3431775,0,0,10578,205717,0,32,152589,3825102
0,567,221246,45,3199602,0,0,6930,182889,0,34,148138,3997030
2,512,296609,52,3701546,0,0,11294,267029,0,93,181629,4488055
0,1,277861,42,3858448,0,0,16217,362939,0,29,160505,4499264
2,954,221801,20,2849063,0,0,27830,683766,0,25,143208,3143317
0,1,144635,6,3754463,0,0,8203,232010,0,19,99097,1738932
42,669,219612,98,2675795,0,0,11526,273665,0,31,155686,4786910
4,361,239663,56,3756470,0,0,8428,185947,0,47,157626,3442105
2,510,206671,24,2891372,0,0,12924,333959,0,30,143386,2912700
0,358,193227,22,2628801,0,0,7860,174515,0,9,115106,2464377
2,658,183466,52,2266062,0,0,10363,173347,0,70,130028,3375567
1,878,132506,57,1717025,0,0,6918,180901,0,7,94367,2731795
6,372,292813,20,3956278,0,0,10978,185005,0,128,167911,4125529
2,1487,451885,152,3910494,0,0,19776,364586,0,223,264208,5548545
10,790,402243,51,4866206,0,0,19135,331821,0,73,238696,4730301
5,526,362388,86,5139891,0,0,12682,298918,0,159,225830,5109322
0,497,241434,36,3067717,0,0,12562,268269,0,56,151625,2998193
6,497,194820,145,2152585,0,0,12452,263890,0,39,149093,3339869
3,351,209393,17,2743646,0,0,9681,183643,0,46,125907,2394865
5,0,231127,27,3005037,0,0,19539,352828,0,97,146994,2579790
4,407,217288,13,2740858,0,0,7442,155502,0,36,128088,2251224
6,584,207880,33,2931257,0,0,7595,177516,0,34,113351,2131262
0,343,109528,18,1751672,0,1,6808,182103,0,202,68748,1484039
6,437,178457,21,2514882,0,0,23265,361682,0,55,104827,2137196
3,642,172230,13,2275103,0,0,9194,153227,0,120,109173,1903077
0,783,171189,12,2421193,0,0,7857,154684,0,82,107539,1851146
6,620,191044,30,2556888,0,0,9989,186299,0,171,103002,2005154
1,933,163562,47,1804746,0,0,10100,229609,0,23,105138,2460540
0,78,126227,5,2145840,0,0,10809,211933,0,250,83201,1569389
2,771,94495,21,1476333,0,0,5142,151417,0,14,68688,1699905
1,494,106714,32,2114629,0,0,5969,151192,0,30,77447,2276120
3,271,132507,7,2670914,0,0,11368,270121,0,26,89575,2380553
4,688,120921,37,1887847,0,0,8217,149530,0,55,96761,3415043
4,296,118471,5,2412795,0,0,9873,186629,0,16,84528,2635729
1,548,104283,29,1506375,0,0,5667,114889,0,21,67146,2550890
0,568,110699,30,1671826,0,0,5662,128332,0,12,72495,2558285
5,567,153126,27,2221669,0,0,7553,168188,0,50,109289,3701291
7,1109,128737,29,1912750,0,0,8381,208224,0,36,96306,3377261
0,738,134855,25,1936961,0,0,8236,141172,0,105,97833,3204884
0,535,116726,30,1665429,0,0,4881,96140,0,112,78930,2639543
7,613,123842,34,1985960,0,0,5950,120069,0,42,80657,3160509
2,707,193908,8,3124794,0,0,10268,243254,0,264,125087,3580041
0,327,149567,17,2090488,0,0,10637,229124,0,37,106395,3953927
0,207,101420,35,1928767,0,0,13338,275644,0,25,85718,3632947
0,509,69401,9,1419426,0,0,4968,91652,0,28,55122,2912011
6,630,107828,21,1858185,0,0,5944,116500,0,120,82062,3197978
0,805,113840,4,4107359,0,0,5437,106925,0,139,99087,2073328
18,279,112755,8,3157432,0,0,7312,134439,0,66,86637,3502845
2,303,116798,11,2729681,0,0,6452,126271,0,102,96646,3725795
0,373,82583,36,2055482,0,0,7302,122180,0,13,72366,4021493
0,1,112801,7,3355521,0,0,5571,132980,0,102,87943,3614279
0,26,110679,13,3405370,0,0,8271,152824,0,149,85256,3860783
6,1034,183099,23,4830464,0,0,13330,264425,0,512,137808,5661438
6,1,139303,7,5417104,0,0,10913,182629,0,153,117708,2667437
2,407,122861,66,2715454,0,0,6488,136703,0,47,97113,4834910
0,523,112162,82,2645654,0,0,6848,161123,0,11,100775,4653511
0,315,198767,13,6475580,0,0,9656,176523,0,197,170877,3439756
0,344,117374,16,2687261,0,0,9012,161124,0,98,96160,3620415
7,928,102980,37,2322549,0,0,6567,165253,0,37,79474,4511324
0,498,104535,9,5092301,0,0,6809,151684,0,65,86097,2567576
0,532,203263,16,5895787,0,0,11770,234083,0,392,149155,3371051
0,719,132031,6,4709686,0,0,6768,151875,0,68,105168,2430090
2,332,133254,12,5197492,0,0,10141,246704,0,87,97476,2745441
2,803,167313,19,3161796,0,0,9990,187327,0,95,109447,4226870
2,409,179688,28,4836298,0,0,9671,168138,0,134,139978,7353207
2,293,134108,28,2503266,0,0,7025,159457,0,47,95026,4487550
0,203,87369,28,1883155,0,0,6248,178235,0,16,70854,3631111
0,1,214902,31,4131074,0,0,15608,307235,0,159,147285,4888284
0,546,117745,30,2258831,0,0,6060,102799,0,39,87907,4023030
0,1158,136136,2,4731506,0,0,6718,174668,0,83,98713,2511875
2,819,113815,30,2335149,0,0,6871,129814,0,39,84021,4074736
0,323,107034,8,2736977,0,0,6689,138061,0,113,88753,3507539
4,3756,92397,24,1628820,0,0,6393,134622,0,71,74826,2879146
0,715,128534,43,2345294,0,0,9943,131186,0,251,103113,4330369
2,341,86558,0,2956182,0,0,6117,121760,0,27,71727,1627420
5,710,238683,20,4163413,0,0,7033,137135,0,458,174609,5295904
0,352,150428,7,4725371,0,0,7065,163617,0,161,115297,2407273
15,619,145452,89,2705957,0,0,11587,251356,0,155,120151,4887400
5,444,124256,51,2576243,0,0,6357,142930,0,191,103156,4796704
4,302,125172,8,4433136,0,6,6385,142468,0,200,100674,2286146
0,310,155724,8,5507219,0,1,6105,146024,0,1061,112685,2851940
2,273,111591,10,3300107,0,0,6949,134523,0,160,81144,2638634
2,469,125101,10,4893731,0,0,9728,157926,0,339,90286,2322036
0,1031,197567,17,6794632,0,0,10803,208303,0,546,137284,2978640
6,369,157060,11,5151545,0,0,11812,234139,0,378,109275,2526793
2,256,137153,14,5718777,0,0,12008,258819,0,241,99889,2841870
3,408,237549,24,8292765,0,1,7951,159082,0,1101,163909,4047731
14,336,132930,7,4651780,0,0,7224,155469,0,281,93127,2277767
2,399,132956,12,4893449,0,1,9364,140459,0,229,97146,2626145
4,1,256749,52,4942227,0,0,12109,203737,0,548,170696,5522437
4,937,252167,39,4662880,0,0,10748,213517,0,412,171012,5349475
0,1716,243448,81,3351156,0,0,17140,298099,0,409,182543,5865032
0,591,144781,52,2483774,0,0,10207,172986,0,257,115382,4452547
0,923,157940,17,3383382,0,0,7246,138465,0,287,113984,3626311
0,502,229217,116,3582043,0,0,16445,336428,0,226,158131,5525892
0,809,213140,39,4157100,0,0,11052,197184,0,249,142125,4137469
13,518,168121,9,3339129,0,0,10115,189460,0,306,126342,3366078
3,724,164355,43,2367637,0,0,10454,184547,0,68,126652,4075976
5,601,98378,42,1767602,0,0,5564,102376,0,409,79929,3191002
14,460,173162,8,3906602,0,0,8560,240976,0,324,122098,4137844
2,391,163858,10,3060455,0,0,6888,155717,0,348,107773,3731517
3,312,110881,15,2663475,0,0,7513,176709,0,159,75932,3004485
0,309,128058,8,2984495,0,0,6413,160545,0,309,86756,3075325
0,372,108206,10,2702976,0,0,7645,138526,0,290,82598,3125210
0,684,113758,14,3604309,0,0,5161,145992,0,168,83840,3891654
2,1,215404,24,4748705,0,0,6985,149312,0,1063,124429,4661879
0,74,177869,17,3981089,0,0,8204,154948,0,682,108527,3968499
0,456,204497,8,4116308,0,0,6615,126807,0,504,122221,4016480
1,734,89230,9,2514069,0,0,4925,120713,0,281,68817,2507264
0,301,122163,15,3067725,0,0,7441,176457,0,427,85210,3261488
0,676,117776,13,3400451,0,0,5270,113698,0,309,83023,3517590
0,407,234294,30,5291813,0,0,13989,320457,0,206,128940,4886780
6,446,193678,22,4051519,0,0,23862,423603,0,490,119637,4005347
4,269,89244,12,2556209,0,0,4429,91281,0,274,65188,2548096
3,594,124530,21,3400377,0,0,5568,115543,0,3,81730,3448759
3,433,131597,15,3507181,0,0,11024,207286,0,40,88214,3410525
19,651,140199,34,3362632,0,0,7677,139648,0,36,94117,3521276
4,283,104444,4,2572709,0,0,9189,145402,0,129,78001,2520360
6,296,135508,14,3042626,0,0,7180,131352,0,196,92195,3081683
0,282,141155,22,3635645,0,0,6608,135275,0,154,94170,3867453
2,271,199689,37,5188543,0,0,6624,201481,0,226,111791,5167432
6,448,111386,12,3165074,0,0,5834,150019,0,131,80079,3335371
0,436,95674,9,2790177,0,0,6540,132334,0,66,69362,2833289
1,770,92139,32,1966682,0,0,5480,109184,0,70,68084,3465395
2,393,93030,34,1884480,0,0,7631,146673,0,16,72630,3403713
0,802,73430,22,1544580,0,0,4825,122242,0,28,56875,2840248
0,626,63124,4,1528163,0,9,1482,37218,0,158,45329,1557731
4,341,111998,15,3274074,0,0,5479,91170,0,135,82886,3587782
5,432,137926,26,4152729,0,0,7511,185908,0,102,100440,4581453
0,639,176567,28,4545134,0,0,6870,196826,0,143,121513,5216623
2,519,145940,40,4407228,0,0,10450,279297,0,269,93896,4584488
4,820,146841,24,3593583,0,0,24879,501017,0,354,93123,3804597
0,806,115242,6,2808017,0,0,5646,94453,0,298,79042,2905983
0,344,121204,6,3057516,0,0,9726,118801,0,118,77397,3021210
2,458,206433,28,4761877,0,0,7043,106103,0,316,130545,4484376
4,416,184131,40,4578025,0,0,11668,189327,0,489,119929,4473302
2,463,149851,18,3676140,0,0,9617,141801,0,109,91766,3724172
0,493,135794,18,3486695,0,0,7979,97111,0,117,86899,3712271
0,411,127385,9,4538471,0,0,7714,110635,0,81,92832,2569698
10,0,357501,45,5931086,0,0,10867,173292,0,827,205023,6085250
8,462,173626,14,4139273,0,0,12910,202514,0,603,126220,3970630
2,688,180923,6,4370062,0,0,13128,161006,0,101,128206,2412538
3,474,124823,8,3115045,0,0,6307,94780,0,1,93928,3144107
0,1127,56323,18,734205,0,0,1215,39395,0,182,38639,1430422
0,738,87038,23,1269533,0,0,5207,53107,0,27,69231,2778333
0,748,83278,18,1577937,0,0,4719,68460,0,74,63925,3205330
2,424,85568,21,2299799,0,0,4673,72451,0,8,64521,2012059
0,414,106900,27,2283059,0,0,8122,88132,0,20,80285,2092075
2,25704,146569,21,5829942,0,0,6625,112477,0,74,125929,3391458
4,18391,101748,29,3013418,0,0,5406,110397,0,24,89632,3186374
6,23718,133141,32,3749012,0,0,7149,105483,0,43,104378,3842739
1,22038,109381,28,2123392,0,0,6056,117572,0,0,92340,3902557
0,23113,134742,36,3534951,0,0,5859,113482,0,45,103047,3671255
15,24375,124147,33,3773926,0,0,4815,128898,0,13,98185,3961067
2,21699,128474,43,3688417,0,0,20209,392688,0,0,93800,3860791
4,34876,175826,39,6804875,0,0,7286,104928,0,14,135481,3134857
6,20699,133167,33,4173710,0,0,6924,139400,0,0,104992,4323313
6,22814,117860,26,4057568,0,0,5914,127083,0,6,91833,4324857
4,16726,88188,37,2569405,0,0,7329,152857,0,11,73390,4422036
4,20427,111003,22,2718692,0,0,9603,167927,0,18,89433,4946178
2,20195,115431,48,3057426,0,0,6934,124637,0,1,95433,5807940
1,17562,93445,23,3388779,0,0,6831,159452,0,4,71327,3495131
2,29183,163519,39,6314292,0,0,10106,234674,0,28,135864,2925900
5,38999,278038,90,9842870,0,0,15394,267429,0,6,216309,3862712
38,34079,287579,98,10535328,0,0,14768,300682,0,72,215441,4510838
2,25244,164077,64,5289911,0,0,19203,386607,0,42,120000,5821516
2,43595,310711,195,5941079,0,0,28608,837587,0,177,219426,7118281
1,21314,171000,37,6918032,0,0,21779,623362,0,7,129105,3155217
7,28131,240309,53,8247506,0,0,22365,590968,0,217,160711,3800948
9,42983,389279,99,13025831,0,0,13778,326282,0,46,278859,5994075
1,28298,235249,57,8666075,0,0,13808,343864,0,46,173846,4185024
0,29586,237866,75,7691247,0,1,16238,499085,0,443,157332,3697380
4,23789,164627,32,6268458,0,0,16611,697514,0,116,124900,3303964
2,26795,205986,47,7424303,0,0,43611,1024205,0,126,149190,3961250
2,19140,109017,25,5774573,0,0,7096,199057,0,167,80738,2864893
2,21146,160203,29,7561253,0,0,12785,369433,0,164,129107,3744856
4,18800,126609,38,3754442,0,0,7304,195630,0,129,109938,6223725
0,19425,132463,23,6840047,0,0,11023,315543,0,8993,113053,3369831
2590,20239,105051,17,6139133,0,0,12574,252764,0,34077,90225,2692672
0,20631,102160,20,5074109,0,0,7767,189049,0,2134,78684,2343847
2,27446,167345,37,9106835,0,0,8922,239723,0,1669,124513,4376366
6,19061,140736,20,6648137,0,0,11350,338331,0,1435,99226,3373501
2,20725,130478,27,4760004,0,0,7420,186778,0,604,88448,2203753
0,22206,144759,90,3367899,0,0,9742,192184,0,446,116077,5097082
0,21817,155407,30,5436103,0,0,8218,184067,0,1108,111332,2715636
4,23046,146463,26,6147890,0,0,8011,200472,0,1123,111728,3024521
2,20373,137141,45,4408903,0,0,9929,278147,0,931,100896,4747047
2,27138,207878,61,5567052,0,0,14507,332780,0,1136,151272,5561352
6,36625,246006,128,6276589,0,0,15027,385467,0,2307,198705,6623188
4,38472,241136,25,7144073,0,0,12223,283340,0,2329,164551,3747053
0,24813,120749,30,5215301,0,0,7365,204891,0,3272,97410,2635877
2,18752,119241,14,4943589,0,0,8781,333690,0,2819,90020,2536321
1,23356,158615,73,5481984,0,0,22123,683223,0,5263,122240,5739518
0,17606,110963,26,4628785,0,0,6412,169356,0,1743,84147,2571373
8,20217,146194,21,6869269,0,0,7037,187149,0,1789,111147,3340387
0,21813,149550,56,4326950,0,0,8296,213992,0,9074,102226,4638220
0,34860,248027,89,6751615,0,0,11193,217844,0,62254,167842,7117121
6,60151,250485,104,5858541,0,0,15785,314483,0,41470,151610,5713270
15,40217,163961,48,4359591,0,0,8966,193474,0,15768,112621,4542836
2,33040,147855,44,2874010,0,0,11012,260328,0,20758,115530,4439833
4,38710,221112,60,4410453,0,0,8558,182241,0,33006,148619,4713224
2,27672,165534,41,4139997,0,0,10828,214891,0,32308,119516,4221231
12,29000,206025,40,5845392,0,0,11147,244699,0,20362,137968,5608120
8,31006,221139,66,5675629,0,0,7684,138383,0,32226,150526,5546483
0,24611,185553,54,5362415,0,0,6670,166849,0,35576,133608,5321555
4,33764,195164,60,6433890,0,0,11653,238019,0,40856,138633,6076400
3,33648,231014,107,6804031,0,0,10047,242482,0,59736,157173,7192211
4,29110,139654,42,4735884,0,0,8565,135802,0,69784,122007,5490263
2,31872,145093,41,3935516,0,0,9376,175711,0,43769,123119,4500453
5,25441,120202,35,2407649,0,0,8472,148949,0,42279,92907,4773832
0,26790,119088,27,2604647,0,0,5879,132306,0,32879,95672,4966907
2,28461,119471,40,2644376,0,0,9031,278990,0,36126,100633,5098783
7,27311,249502,64,10247384,0,0,15376,325894,0,55971,204825,5788945
3,33089,215320,49,9633283,0,0,9894,213684,0,59997,181963,5529127
0,30690,178468,71,5785752,0,0,8608,218807,0,88925,142157,6688728
8,22205,141513,29,4534987,0,0,6163,140894,0,76628,126467,5117534
3,31820,259777,114,7427472,0,0,10836,299988,0,100000,195531,7933852
2,40935,264863,129,7046842,0,0,15299,425118,0,71226,205018,8039240
4,29792,189057,61,7377570,0,0,10648,243769,0,31754,155295,4459995
8,44010,263086,134,5324829,0,0,10126,225445,0,106433,206204,10734086
0,27950,146663,93,4169151,0,0,11825,328939,0,67627,124621,8681106
3,22501,135051,27,5935362,0,0,10792,254980,0,66656,112755,3290620
0,21152,84407,28,1707983,0,0,4685,83634,0,35333,78638,3646109
3,25789,129662,7,4389863,0,0,5955,135819,0,19017,100156,2293506
4,25420,109310,22,2568048,0,0,10046,237316,0,37881,91004,5014087
0,38830,139777,73,3843590,0,0,9630,254987,0,55702,118964,7262329
6,70034,149280,29,7384271,0,0,8793,273619,0,75268,165689,3738981
2,70953,201882,49,8792333,0,0,7994,205074,0,77562,196486,4802856
2,24961,131161,28,5019320,0,0,7040,197244,0,35126,101104,3081242
2,29823,157897,29,6103471,0,0,10547,284942,0,49384,114596,3242052
0,30892,134966,18,4635832,0,0,5703,99447,0,40985,111725,2438935
0,24307,148163,50,7081952,0,0,19035,548738,0,60978,115822,3605797
0,26763,102895,38,2631646,0,0,7046,187912,0,45911,90843,5164856
8,32585,111352,39,3303623,0,0,6953,164846,0,51004,100278,6560259
8,31234,157954,95,4225843,0,0,9476,230349,0,69844,136319,8225953
2,27369,160036,35,8216276,0,0,7527,338823,0,85823,131438,4913875
8,22218,131472,37,7544677,0,0,6874,156978,0,91358,114781,4469233
2,23128,116038,9,4325591,0,0,5366,109155,0,18997,107694,2464520
0,23960,103699,13,5129477,0,0,6043,171295,0,31278,119411,2740109
3,57354,78593,20,3483114,0,0,6025,154391,0,26657,121028,5103286
4,41216,209141,30,8252932,0,0,8917,271567,0,30948,199115,4708569
0,25297,125922,50,3243531,0,0,10586,329307,0,37527,109517,6336187
0,42550,65879,11,2865250,0,0,6235,168668,0,33016,95425,4057736
4,22902,146800,21,6973585,0,0,5926,162022,0,13485,139519,4099696
0,23184,127858,22,5866738,0,0,6788,190014,0,2179,142339,3338593
0,19113,84382,6,4011783,0,0,5416,171934,0,1302,72556,2236596
4,15484,74070,4,3243987,0,0,5259,107747,0,2226,84020,1789204
0,21490,81942,8,1826999,0,0,5364,126659,0,10150,92037,3424409
2,18656,83727,24,2103779,0,0,6798,156107,0,892,92653,4063770
4,17563,81130,11,1892085,0,0,6390,164057,0,911,82138,3671784
0,21324,80507,23,2256039,0,0,10160,131480,0,350,92892,4106329
4,19194,86401,16,1970926,0,0,4975,79417,0,3,91032,3946788
2,40253,53207,3,2301802,0,0,6280,112444,0,4,83762,3366738
0,40791,49125,7,1996991,0,0,5768,123628,0,5,80945,2924863
2,53542,89719,14,3414746,0,0,16757,541305,0,0,123221,4692084
3,21451,81750,16,2058978,0,0,11638,298463,0,0,94611,3733828
4,19020,76135,13,1785361,0,0,5111,93005,0,0,88474,3267220
3,40283,47879,7,1978060,0,0,4602,89930,0,0,71329,2801352
0,41761,55636,6,2266390,0,0,6116,125465,0,0,82063,3131080
3,25732,110573,31,2526489,0,0,8944,188418,0,0,108048,4533285
6,44747,63424,7,2799468,0,0,7991,140611,0,7,97267,3822769
2,45038,82432,10,4209133,0,0,5108,108746,0,13,97683,2018228
0,47174,85288,14,4489664,0,0,8822,215944,0,11,92226,2108519
0,58409,126481,22,5082203,0,0,6116,102217,0,27,131989,2520430
0,51167,98556,12,4447123,0,0,5758,114927,0,26,99730,2085978
3,33907,85220,12,2298875,0,0,11505,176129,0,0,93784,2659303
0,39933,76138,4,3469910,0,0,4830,84148,0,3,84385,1691506
0,52018,116938,13,4908761,0,0,6264,113246,0,5,115516,2340677
0,44259,98353,13,3627829,0,0,9892,323578,0,0,102088,4065408
2,48448,96399,25,5877574,0,0,4995,148427,0,1,100501,2932853
2,44510,79697,5,4119412,0,0,7919,160102,0,3,86290,2113693
4,45012,76499,12,2726834,0,0,5850,108368,0,7,80972,3189153
0,48596,119500,10,4738233,0,0,6505,109274,0,4,105963,2295429
4,35917,70255,7,3593641,0,0,5511,163878,0,0,61195,1853998
8,19952,57266,7,2287609,0,0,7688,275879,0,278,48523,1189344
4,44462,74030,7,3819381,0,0,5639,99107,0,0,89438,1942156
6,57440,126389,31,4445484,0,0,5471,118772,0,0,130141,5345022
0,46681,100724,12,5461589,0,0,5713,122685,0,2,108037,2800684
2,46831,124099,22,6072798,0,0,11590,325858,0,6,133900,3193467
4,34568,78481,18,4177515,0,0,5417,144038,0,0,86528,2262711
2,33872,60657,6,3180243,0,0,5189,99377,0,0,69653,1644063
3,59610,132501,24,6458762,0,0,5791,142054,0,0,124934,3566359
2,46205,94869,9,4406574,0,0,7447,130259,0,3,75167,2418223
97,60830,170462,22,7774027,0,0,16041,247581,0,10,163740,4469686
2,22649,120693,15,4933963,0,0,8780,203972,0,13,104537,2649477
4,44996,84267,15,4742308,0,0,5926,139014,0,0,96875,2589774
0,41864,77673,5,3873009,0,0,10198,262655,0,6,65348,2127247
3,46989,74587,6,3933156,0,0,6036,115485,0,0,63220,2122660
7,40100,59461,4,2486320,0,0,7267,147049,0,4,89959,3411246
2,28042,99652,14,4428257,0,0,6266,129296,0,0,85856,2291486
2,19606,86431,6,4690271,0,0,5877,137418,0,10,91030,2560807
2,15697,111299,8,4848889,0,0,8506,163295,0,4,86745,2750169
0,51112,152776,29,5643353,0,0,10580,291900,0,33,129057,3306409
11,61065,226565,53,8177776,0,0,15589,328533,0,15,212936,4892065
7,32253,260737,66,7992795,0,0,32641,902016,0,68,223330,4633682
2,38886,125664,19,5527002,0,0,6845,160821,0,1,124701,3417161
1,68056,197561,54,7190269,0,0,9940,240368,0,7,182861,4524465
3,67022,150804,25,6705397,0,0,10970,299061,0,1,146086,3661153
4,30516,186560,86,6740376,0,0,10748,386413,0,1,142313,6885589
126,25502,155324,77,5116565,0,0,15322,451110,0,22,127328,5527776
0,17277,106945,27,3048473,0,0,7403,162106,0,1,95817,3701340
2,18304,104880,43,3592821,0,0,6122,235780,0,0,91590,4042947
2,14244,90757,13,4219042,0,0,8126,251726,0,1,77060,2454036
0,11713,76866,5,3090450,0,0,7283,209485,0,3,66493,1788980
32,32630,204028,41,6652252,0,0,8207,197458,0,8,157809,4047784
0,15573,87243,12,1429423,0,0,6884,156002,0,0,75333,2904571
0,14634,73913,12,1383699,0,0,6654,212364,0,0,65970,2815332
10,17722,96807,24,1633045,0,0,5216,141820,0,6,77882,3309317
0,22667,73537,17,1508168,0,0,4167,127263,0,6,65332,3041531
2,17883,95617,37,2260396,0,0,5077,161898,0,0,81666,4935072
3,19169,68399,12,1919388,0,0,5324,105330,0,6,57991,2418093
2,14883,55885,13,1360843,0,0,3538,128369,0,9,53172,2792375
0,11970,52203,12,1238783,0,0,3876,100001,0,0,46780,2579029
0,17834,69283,22,1673523,0,0,8294,214009,0,4,61855,3531614
3,13379,76877,9,2252622,0,0,5582,145411,0,11,64023,2676640
3,20517,90834,28,1845143,0,0,4801,174298,0,5,75408,3915976
2,15562,77936,10,4024614,0,0,6410,193130,0,5,65441,2500024
2,19926,107847,15,4405232,0,0,10898,421057,0,3,84173,2622085
6,17955,114590,15,4441575,0,0,19097,553319,0,2,89926,2739648
2,20342,82781,13,3140302,0,0,3996,117214,0,0,70379,3117417
4,17031,115965,19,6511365,0,0,4975,145701,0,0,92740,3660878
7,15151,95191,12,4682920,0,0,4121,127613,0,0,82591,2628984
0,16108,91419,8,4661735,0,0,7000,220493,0,0,76723,2677847
3,17487,129060,19,5040088,0,0,6436,173010,0,1,105160,2930199
14,15784,101267,10,5156122,0,0,5203,141395,0,0,88424,2997253
6,24017,136012,14,4984417,0,0,5988,178031,0,0,109308,2784084
0,29254,189281,26,5880526,0,0,6147,183647,0,55,141469,3151663
2,19579,105844,6,3528481,0,0,9474,256608,0,8,89677,2115022
2,29513,134539,12,4408778,0,0,12481,224791,0,18,104516,2517650
2,18551,146370,35,5625550,0,0,6821,184255,0,5,120386,3172835
12,17853,126149,21,5357398,0,0,12384,319282,0,0,101210,3206593
4,16721,126942,24,5020546,0,0,6882,182554,0,14,95113,2863605
3,24866,203110,61,8339221,0,0,11470,317477,0,2,157377,4701029
1,19324,141058,31,5080682,0,0,16612,564318,0,6,105387,2894225
0,20729,132838,22,5692011,0,0,22793,402740,0,17,98805,3196973
0,23831,172005,48,5997654,0,0,14796,319464,0,31,122013,3359717
3,37999,269158,77,8071659,0,0,11353,363840,0,36,198011,4496975
4,29022,244317,48,6959300,0,0,17038,766135,0,8,191521,4387160
3,23324,163950,23,4380991,0,0,20921,405934,0,5,121532,2354203
6,22315,167619,41,7444846,0,0,8102,224281,0,2,122234,4644935
6,25005,202639,48,7423142,0,0,14671,445477,0,7,152467,4552180
2,37141,296696,80,8631936,0,0,14526,329747,0,5,214307,5325576
1,55356,343889,112,10326202,0,0,24156,530204,0,100,227463,6489139
2,52359,372752,101,10167060,0,0,34164,665375,0,50,263215,5793600
4,42666,378754,317,8852703,0,0,24746,474723,0,65,274500,9040411
14,53099,382737,271,9113785,0,0,23328,523320,0,63,246409,9125733
77,146297,656847,456,10916730,0,0,40399,1045977,0,490,420633,12640409
18,67814,503689,447,8177760,0,0,40146,1271954,0,121,277820,7418261
18,39898,335835,151,7713605,0,0,24806,448951,0,42,236313,7958216
2,29245,187563,44,6784063,0,0,15301,455268,0,53,136140,4150252
0,27876,227921,31,7528452,0,0,17443,535305,0,17,177706,4602974
6,30581,223400,68,9160685,0,0,14891,429638,0,20,182661,5806069
6,27638,228175,60,7766101,0,0,13583,362891,0,30,176248,4820907
1,34545,188031,31,7192903,0,0,13524,444291,0,19,135532,4272436
2,34752,139668,39,6457510,0,0,10203,305493,0,14,114356,4048906
7,30224,149388,14,5698698,0,0,12934,321670,0,8,120195,3433462
6,56618,235272,93,6583533,0,0,9384,257466,0,48,184285,6376858
